## Torsion are defined with the following atomIDs:
# dihed1: ai= 4079 aj= 2050 ak= 2061 al= 2065
# dihed2: ai= 2062 aj= 2063 ak= 2052 al= 4080
# dihed3: ai= 2048 aj= 2057 ak= 2058 al= 2064
# dihed4: ai= 2060 aj= 2059 ak= 2049 al= 4078
# dihed5: ai= 2069 aj= 2067 ak= 2053 al= 4081
# dihed6: ai= 2067 aj= 2069 ak= 2054 al= 4082
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6
437  167.485  -24.043   50.668    7.088   -7.335 -176.146
438  176.582  -16.821   57.694    1.338   35.904 -170.908
439 -175.185  -58.117   43.756   -2.302   14.090  165.649
440  169.384  -13.884   47.941    3.075   -5.506 -171.439
441 -173.695  -21.666   59.207   22.825  -11.730  172.046
442  169.665   -8.097   47.150   -8.241   -7.209  173.920
443 -158.307    1.968   53.235  -10.180   26.663 -174.750
444  177.215  -14.536   69.980   -4.476    1.514  155.843
445 -170.732  -13.950   50.852    1.008   30.350  171.523
446 -167.847  -34.017   49.349   12.185   -4.679  158.537
447 -179.317  -50.575   40.508    3.893   11.077 -179.522
448 -178.226  -25.399   30.363   24.652  -21.373  175.545
449 -168.830  -17.838   33.624    3.580   13.236  154.244
450 -178.413  -31.048   56.524   -2.585    1.397 -163.304
451  170.236    1.575   48.594   -5.147   64.775  173.957
452  171.256  -16.144   26.882    2.141    7.507  168.318
453  176.275  -16.687   43.041   -5.541   29.631  147.443
454 -172.869   -9.793   46.203   12.227   -6.271  141.419
455  176.787  -10.210   30.131    5.610  -10.603  154.061
456  166.921  -21.674   37.239    4.687  -28.027  158.220
457  166.011  -25.186   41.072    1.733   -0.338 -164.943
458  176.328  -16.845   44.604  -18.801   -2.848  170.458
459 -167.149  -12.490   43.043   -4.313   36.732 -174.924
460  176.693  -17.627   19.446    4.244  -19.791  177.435
461  178.849  -29.081   38.598    1.355   -3.916  163.612
462  160.169  -18.749   45.540    3.876   45.187  167.809
463 -171.533  -16.072   48.874  -11.111   -4.127 -155.496
464  173.173  -38.772   59.607    8.740  -11.981  179.983
465  167.584   -9.150   51.798   -5.129   31.377  166.966
466  176.542   15.852   52.833  -16.744   44.327  159.279
467 -178.942  -10.162   53.701   -1.548   -1.807  166.117
468 -179.393  -31.146   43.137    4.080  -18.295  162.870
469 -176.464   10.671   40.303    0.916    1.406 -161.927
470  172.784    4.806   48.860   -8.640   30.295 -177.172
471  179.541   -4.072   43.008   -1.303   -2.397 -178.925
472  171.517  -11.751   56.566   16.162   35.787  164.263
473  174.807    6.468   37.909   -2.543    0.881  161.510
474 -161.128   -1.957   35.015  -15.273  -19.089 -177.757
475 -177.824  -21.640   29.829  -11.250   24.407  175.253
476 -170.425   19.473   40.236  -14.363   -6.407  174.366
477 -175.073  -27.637   40.327   18.046  -31.438  150.778
478 -175.082  -27.261   31.192  -15.910   -9.837  169.779
479  165.508    0.881   36.139   -6.555    6.789  158.041
480  170.811  -14.646   44.661   26.050  -36.896  169.351
481 -169.607  -71.754   41.992   -1.956    4.644  160.804
482  167.759    4.909   48.806   12.421    9.312  162.366
483  177.022  -22.555   48.174   27.465   13.780 -171.057
484  169.778   -9.441   44.455   -6.082  -16.349 -175.190
485  174.181   -5.396   50.648  -16.476  -41.623  163.110
486  175.210    4.663   37.704   10.679   -2.223  171.790
487  178.624    3.060   29.032    4.552  -10.783   29.035
488  165.608   -5.632   35.481   19.534  -36.884  176.557
489  167.519  -25.843   52.945    1.286   -0.100   13.040
490  170.974  -23.344   34.575   -4.053  -59.670  -21.298
491  164.191   -0.840   29.852    1.782    4.169  -29.137
492 -173.039  -15.286  -64.044  -14.593   14.942   -4.389
493 -161.616  -20.274  -46.574  -16.461   28.451    3.661
494 -177.220  -22.735  -42.260  -22.655    0.987  -17.949
495  179.097  -15.141  -95.093   11.662  -15.077 -170.153
496 -170.747    3.292  -91.032    5.819   24.216 -169.212
497  168.480   21.964 -108.879    3.106   27.241 -147.538
498  165.079    6.176 -131.179  -15.183   30.086  175.067
499 -178.074  -19.674 -126.123    6.032   33.895 -173.184
500 -174.589  -24.579 -133.774    1.505   34.748  171.922
501 -169.743   11.935 -140.203    1.033   20.683  162.034
502 -178.517    3.710 -102.685  -14.309    1.663 -161.303
503 -177.204    0.492 -123.819  -25.648   32.792 -161.793
504  170.490  -26.150  -73.509   -1.933   14.516  171.826
505 -163.270  -27.722  -44.552    4.059   33.512  169.430
506 -167.128   -8.458  -63.648    8.300   -9.632  174.336
507 -162.176  -21.509  -40.650    2.150    2.534   23.880
508  158.326   10.153  -54.524   -8.941   13.483  -18.343
509 -172.969  -20.895  -90.034    7.194   17.648    2.589
510 -173.580  -36.911  -58.085   10.616   15.525    6.266
511 -165.688  -33.718  -52.890    1.255    6.228  -14.272
512 -165.520   -7.341  -63.549   -1.546  -40.739 -169.764
513 -172.975    1.182  -78.809   -2.049   11.126 -158.124
514 -171.990   -2.871  -54.234   -9.482   13.130  167.356
515 -171.439  -13.533  -58.180   -5.667   -5.059  171.947
516 -168.743  -48.341  -53.671   -1.379   16.106  172.251
517  168.608   -1.404  -71.355  -16.752    1.645   27.396
518 -179.760  -13.839  -44.005    8.243   31.298  -19.067
519  168.769   43.899  -43.598   -0.156   14.357   53.595
520 -179.461  -20.624  -52.806    5.485    8.973  148.922
521 -172.104  -12.997  -47.430   28.974   20.439  173.907
522 -170.764  -14.915  -50.671    3.727   16.456 -174.758
523 -176.234  -16.640  -55.465    6.794   17.973 -176.782
524  168.570  -19.897  -57.924    5.860   -0.354 -164.902
525 -173.742   -1.501  -44.369    8.391   20.755  167.055
526 -177.289   -0.328  -37.102    4.052   14.069  179.328
527  176.251   -3.187  -40.019   -9.230   -8.193 -177.936
528  176.604   -0.848  -47.727    6.570   21.654 -173.280
529  173.948  -12.617  -50.884   -6.723   -7.684 -175.250
530  172.413  -21.287  -57.244  -10.221   43.846 -174.266
531  171.846  -19.123  -61.483    5.968    3.562  171.407
532  174.902  -11.694  -49.025   12.758   -1.770  160.055
533  177.168  -43.825  -50.917    5.227   39.031   20.123
534  171.967  -14.199  -53.602    7.762    7.854  152.734
535 -176.408  -35.497  -53.509  -13.702   22.034 -178.897
536  170.309  -11.944  -50.309    2.285   21.398  177.420
537 -177.550  -15.712  -54.600   18.075   15.800 -173.680
538 -167.973    6.905  -65.471  -31.031    1.543  167.257
539  179.415  -21.360  -41.921    8.146    8.704  149.261
540  178.968  -34.818  -56.077  -14.793  -14.759  168.807
541 -171.387  -16.138  -44.833    4.963   48.175  152.776
542 -170.962  -17.972  -38.537    1.762  -10.626 -144.261
543 -176.055  -21.361  -40.776  -11.889   13.354  175.612
544 -142.146  -20.938  -45.141   -5.917   39.195  166.270
545 -171.006  -19.244  -42.707   -3.831   22.905   30.135
546 -153.864   -0.101  -48.587    4.408   25.496   38.023
547 -169.860   11.133  -41.905   12.872   -1.998  162.733
548  176.781  -12.237  -60.051    5.214   -6.318  170.204
549  170.497   -1.240  -53.617  -16.932  -15.608 -175.269
550 -172.034  -21.321  -38.592  -18.198   17.834 -165.980
551 -173.129    1.199  -68.265   -7.155   15.494 -176.610
552 -169.150   -9.060  -62.657   -8.125   10.385  178.634
553 -167.630    3.204  -63.950  -21.344   -3.980 -177.991
554  177.232  -16.836  -61.606   28.150   -6.273  154.326
555  179.394  -38.184  -45.591   11.612    5.186  179.646
556 -176.516    0.952  -58.360    3.589   24.692  174.887
557 -177.154    7.794  -55.776   -0.101   12.309  157.742
558 -177.253  -17.140  -51.915   23.513    6.824  168.550
559 -174.456   -4.601  -45.625    0.699   -6.503  164.490
560  155.932  -21.515  -49.806    4.581   -8.448 -164.893
561 -167.914   -5.398  -50.692    5.058    7.584  168.990
562 -159.744  -10.624  -51.774    2.482   10.199  142.648
563  156.585  -21.739  -55.092  -10.238   48.814 -167.355
564  177.232    6.138  -46.288    5.939   -1.898  169.491
565 -171.072  -18.459  -44.477    9.196   16.127 -151.696
566  177.597  -16.748  -58.322  -17.798   36.620  165.159
567  179.012  -18.898  -56.956    7.559   16.202 -175.070
568 -178.895  -18.200  -45.637   -4.033   14.818  164.611
569 -179.740    3.652  -76.435   -1.171    9.771  154.502
570  162.092  -19.285  -57.100   -8.714   -1.512  143.345
571 -165.887  -18.590  -40.560   -4.235    0.819  179.276
572 -176.546  -16.748  -68.233   -2.585   13.445  144.411
573 -166.515   -4.354  -42.853  -14.142   11.494  155.770
574 -171.623  -15.891  -39.944    4.075    0.711  141.062
575  170.237   19.021  -48.228    4.231   28.943  145.766
576  174.674  -15.518  -50.102   -3.986   26.073 -175.525
577 -165.598  -37.018  -39.389  -12.525   11.602  -20.535
578 -178.478   -7.403  -51.334   -1.329   -6.021  -18.474
579 -178.098  -14.440  -51.830   16.452   16.527   56.320
580  164.798  -27.286  -37.213   -9.149    5.217 -172.744
581 -164.780  -19.140  -44.107    9.986  -14.931  173.292
582  167.675  -24.318  -59.868   -2.914   15.098  173.646
583 -171.329    6.623  -58.501   -9.587   30.094  150.916
584 -179.996  -14.610  -37.942  -26.396   10.348 -166.560
585 -157.292   -1.037  -46.669    8.538  -10.513 -167.229
586 -178.314  -37.966  -37.186   -7.902    4.462  129.091
587  165.347  -15.119  -69.690  -10.528   28.147  169.130
588 -172.728  -12.181  -51.538    4.375    1.360 -167.206
589  172.270  -25.271  -56.083   -4.074    0.634  -20.318
590 -174.098  -31.231  -54.545    3.481    1.668 -174.380
591 -179.441  -27.685  -56.300   -1.535    1.815 -177.185
592 -169.058   -3.151  -63.371   15.934   12.202  152.212
593  157.941  -14.979  -40.201   12.552    5.869 -168.909
594 -178.976   -6.669  -58.097   -7.290   20.638  144.039
595 -172.360  -12.503  -45.697   11.894    5.379  155.458
596  156.125  -13.361  -50.057   -8.635   -1.336 -169.220
597 -178.172  -11.914  -46.158  -22.106   10.541  -26.230
598 -173.723    0.181  -50.043    8.002   28.636  -10.245
599  175.241  -18.965  -46.768    0.674   28.666  -17.967
600 -179.354   11.348  -51.234   -2.292   22.449  -79.909
601  176.895   -9.117  -58.028    3.491   27.828    2.370
602  178.333    4.244  -46.033   10.039    2.911 -162.609
603 -159.612  -23.014  -48.170   25.577    2.596 -156.312
604  179.315   -1.509  -49.846  -11.984   19.494  167.361
605  174.350  -10.322  -39.830    5.505  -10.728  173.700
606 -169.223   12.881  -61.241  -18.983    1.190 -173.761
607 -179.292   -3.032  -62.086  -10.071  -11.399   26.811
608 -173.040  -25.060  -50.497   15.457    3.843  -18.221
609 -172.547  -11.572  -51.622   -3.265  -10.973  -47.591
610 -174.549  -24.664  -54.383   -3.262  -19.305    4.964
611  176.572  -23.799  -38.131  -15.863   -4.616   21.078
612 -176.127   19.491  -52.632  -15.050   14.529   51.800
613 -178.740  -14.956  -53.431   -9.928   -0.700 -163.956
614  165.356   -4.925  -57.119   -7.785  -16.183 -175.767
615 -173.469  -35.444  -65.534    9.402   16.058 -168.395
616  175.860  -12.394  -53.517   -4.595  -23.711  145.362
617  171.392   -6.412  -65.981   15.512   25.968 -173.420
618 -177.434   -3.530  -63.779    3.529    1.523 -164.647
619 -168.069   -6.407  -32.156   -2.679  -13.986  150.311
620 -167.386  -15.301  -72.033  -13.534   20.311  168.040
621 -168.361  -14.536  -43.835    0.635  -25.023  165.770
622  178.049  -14.326  -50.964   19.956    0.711  146.870
623  171.477   -9.929  -51.651   -8.206   -3.630  153.472
624 -174.161    3.333  -66.231   26.737  -10.904 -177.261
625 -178.170  -19.499  -52.848  -15.845   27.976  179.450
626 -177.490   16.883  -54.326    1.427    3.316  154.921
627 -163.865    6.192  -49.671   11.467   28.478 -148.725
628 -170.736   12.876  -48.328  -11.097   25.160  -21.883
629  172.149    2.132  -64.758  -12.538   19.594    7.488
630 -171.728  -33.917  -77.143   -8.122   40.637 -165.661
631  152.474  -21.623  -57.475    0.609   18.753  178.173
632  173.423   -7.053  -81.613    4.193    7.550 -177.474
633  175.705  -14.375  -50.911    6.088    8.483  177.639
634  179.892  -10.493  -40.398    9.545    5.051  -22.965
635  177.635  -12.008  -43.047   21.003   18.674   23.490
636 -174.497  -32.329  -46.355    0.519   10.154  167.409
637 -177.654    1.682  -55.132  -15.398   10.796  153.076
638 -163.896  -16.393  -46.760   -3.650   37.413 -172.730
639  170.452   -3.364  -46.949  -16.625   12.652  177.719
640 -155.170   -0.095  -57.482   11.432  -14.926  170.550
641  161.599   -7.205  -38.699   -2.016   16.021  176.646
642 -175.417   13.826  -46.165    9.156   11.725 -174.673
643  172.628  -18.376  -64.198   -8.457   -7.678    5.925
644  168.658    4.876  -59.559  -28.798   -1.121    8.691
645 -168.949  -12.112  -50.421  -28.830    7.291   -2.608
646 -176.765  -26.715  -50.909    2.774   35.719  -55.194
647 -172.280   -8.516  -52.947   17.208    9.562  -78.215
648 -167.119   -1.250  -55.728   12.214    8.735   59.198
649  178.359   -7.627  -71.534    8.724    3.966   26.278
650 -168.587  -34.226  -52.840   -5.014   -7.571  -13.720
651 -177.838  -19.550  -37.537   14.759  -22.895 -136.429
652  175.469    7.125  -40.711  -11.934   -6.344  -94.902
653  179.337    8.229  -51.834   -2.885   -2.488  175.387
654  174.005  -10.495  -46.165  -24.273   14.556 -155.647
655 -179.414  -16.065  -53.535    1.297   17.301  178.803
656 -176.863  -21.150  -68.218   -2.713    3.207  169.366
657  165.830  -21.444  -62.593  -10.141   19.937  164.887
658 -177.398  -10.090  -46.081  -13.930   18.679  146.786
659 -173.151    0.812  -54.039   -7.003   37.467  171.354
660  174.071  -31.325  -50.210    2.154   12.898  179.724
661  168.355  -32.536  -69.635   12.396    7.981 -136.554
662 -171.131   24.529  -49.583   -7.486    2.777  172.715
663  176.409   18.904  -65.690   -7.956   15.022  152.204
664 -169.961   -1.094  -53.076   20.096   29.771    0.771
665  173.083  -24.033  -50.936   16.531    0.660  -16.495
666  170.478  -22.594  -44.401   -0.455    0.090   14.766
667 -156.413   -7.363  -47.626   20.735   22.357  175.853
668 -177.306  -22.788  -33.297   23.077   -1.263  156.397
669  173.366  -22.665  -47.881   -8.809    9.685  161.399
670  166.560  -10.626  -57.969   -0.836   23.433  169.221
671  173.136  -12.865  -53.277   -0.482   10.407  -43.832
672 -174.803  -35.617  -47.455   13.891    4.267    1.593
673  179.557   -7.292  -40.332    8.003    6.482  -22.352
674 -162.966  -27.159  -42.058   -4.813   -3.899    0.016
675  174.383   -5.378  -64.765    5.148   24.979   13.219
676 -176.794  -29.885  -27.075   21.383   28.007  -30.482
677 -175.270   -4.823  -46.753    7.946   26.385  -11.654
678  179.903   -3.392  -74.966    0.079  -13.299   37.196
679 -178.268  -12.422  -45.801    4.773   30.756  -14.059
680 -172.000    3.778  -54.047  -12.387    8.179  -11.974
681 -167.796   -6.877  -42.723   -5.044    0.511    3.523
682 -171.160  -23.409  -51.638    7.385   23.914  -11.551
683  177.736   -6.205  -58.338   22.629  -12.557   12.143
684 -177.739  -15.177  -71.078    2.773    5.331    1.409
685 -173.683   -4.563  -49.284   -3.483   12.158   20.025
686  167.637  -41.854  -66.028    0.761    3.411  -16.032
687 -169.566   -7.753  -50.967   -1.984    0.426  -44.337
688  177.570  -98.403  -48.631   -4.998  -15.937  -46.495
689 -170.931  -17.759  -46.398   -8.786  -13.389  -34.899
690  168.119   -8.707  -69.093   -6.108    5.104  -19.478
691  178.574  -31.597  -55.711   -7.523   -6.048    7.965
692 -176.358  -16.321  -42.766   -4.503  -12.895   -2.959
693  177.369  -36.331  -54.968   -0.300  -23.368    4.883
694  160.647    3.209  -62.418   17.381  -24.041  179.333
695 -177.164   -2.444  -68.012   -7.865   -7.535  152.127
696  176.854   14.019  -74.569  -23.740    8.503  158.464
697  177.314   -4.630  -58.669  -25.705   -1.330  143.001
698  178.698   -5.217  -57.793   21.450  -13.190 -178.289
699 -157.888  -24.348  -60.986   23.817    1.202 -179.415
700 -176.738  -27.912  -50.395   -8.336    1.191  171.062
701  165.798  -22.291  -66.491   -7.069    6.137 -179.317
702 -179.000  -18.133  -57.758    2.335   -1.250 -166.740
703  179.891   -1.957  -57.319  -15.988    6.064 -172.299
704  161.055  -39.710  -46.095    4.106   10.562  160.118
705 -171.834  -16.500  -36.411   10.489  -10.598  -64.696
706 -169.954  -10.673  -50.023  -22.953    4.593  -58.282
707 -167.774  -11.532  -54.150    6.500  -11.994  -75.063
708 -174.631  -16.125  -59.590  -15.413  -13.924   -8.676
709 -170.841  -10.814  -38.328   -0.888    2.878   18.674
710 -179.143   -2.860  -67.859    3.485   -0.545  -66.646
711 -167.387  -21.999  -60.254    8.856  -14.521  -47.186
712  155.762   -3.157  -50.250  -12.415  -10.259  -80.205
713 -176.590  -17.617  -68.577    8.342  -10.751   -3.335
714 -162.031  -37.008  -56.356    1.600    6.687  171.038
715  173.350  -16.155  -45.445  -11.557   -0.443  174.559
716  162.865  -12.658  -56.448  -15.293   -4.038  172.076
717  175.871  -20.390  -51.688   -2.619  -11.655  140.111
718 -177.158  -15.977  -47.879   -1.766  -27.520   -7.577
719  172.729  -11.152  -58.444    7.263   39.966   -0.554
720  173.015  -13.115  -54.901   16.226   30.954  -34.535
721  172.308  -13.597  -68.332    5.172   43.274  -52.712
722 -177.520   -7.860  -53.147   18.688   -5.859  154.826
723  177.305  -17.947  -59.868    8.127    4.229  155.989
724  168.189    5.324  -61.758   -6.654   -5.316  171.929
725 -159.841   -9.227  -45.849   14.904   11.359 -156.751
726 -177.933   -8.407  -48.332    0.672   -6.588  177.596
727  176.179   -3.723  -51.290    3.880   21.414 -170.767
728  167.422   -9.504  -45.584    3.506   26.769 -155.983
729 -164.134  -22.351  -64.014    0.991    5.582  168.231
730 -174.258  -44.093  -41.579   -3.477    3.835  -14.977
731 -158.870  -26.530  -54.738  -20.718   17.622 -167.544
732 -176.525    4.410  -56.651    1.094  -10.615  160.585
733  176.640   -6.644  -68.230  -21.578   -8.480 -175.383
734  154.704  -19.644  -53.965    0.675   21.495  151.354
735 -140.119  -19.895  -40.183    8.989    1.474   -7.237
736  160.654  -26.129  -41.571  -11.864  -14.627 -172.633
737 -174.139   -5.173  -39.961   -2.430  -17.434 -124.315
738 -166.590  -25.022  -37.292   -2.645   47.743  -12.644
739  178.043   10.800  -43.034    3.203    0.093  -12.816
740 -167.805   -1.397  -52.531   -3.384   17.633 -173.347
741  179.674  -24.292  -48.759  -12.189   21.063 -165.621
742 -177.958  -11.750  -42.476  -19.624   28.191  159.526
743  168.192  -12.408  -55.925   -2.720   12.133  175.607
744 -174.884    6.885 -127.709    0.024    9.128 -157.662
745  163.061  -22.251 -108.992  -12.896   40.609  174.924
746  179.365    1.137 -114.272   -9.795  -23.394 -163.684
747 -177.875  -26.066 -109.305  -12.274   29.231 -177.097
748 -171.546  -28.464  -87.222    3.147   24.896  164.838
749 -176.652   -5.334 -118.850    4.260   19.046    9.947
750  174.237  -17.502 -113.447    4.355  -16.204   23.023
751  171.647  -21.314 -127.927   20.754   14.120  -25.095
752  170.823    5.676 -112.936    8.269   22.015  179.869
753 -171.106   -4.253 -132.651    6.520  -11.107   -9.284
754 -173.537   13.004 -129.308  -15.910  -28.247   -2.856
755  170.489  -24.173 -126.967    8.303  -14.850   18.979
756  179.815   -7.160 -123.724   10.271  -20.340    6.136
757 -173.349    1.490  -89.675    1.906   26.509   36.475
758  160.063  -21.851 -114.196   -9.150   36.912  -20.164
759 -168.953  -13.683 -142.922    6.829  -13.136   11.322
760  173.644    3.259 -128.291   -0.080   -0.601    1.782
761  177.102  -20.930 -138.762    3.375  -12.547   -6.399
762 -169.713   -2.175 -132.237   -3.203   -6.295    3.048
763 -178.814  -10.723 -120.097  -11.914  -16.623   -8.615
764  172.982    3.092 -126.412    3.896  -43.368    6.825
